location,latitude,longitude,forecast_issue_time,target_time,forecast_time_hours,start_step_hours,end_step_hours,control_forecast,ensemble_mean,ensemble_median,ensemble_min,ensemble_max,ensemble_spread,observed_rainfall_mm,control_error,ensemble_mean_error,absolute_control_error,absolute_ensemble_mean_error,event_significant,bust,bust_type,month,season,control_vs_ensemble,relative_spread,ensemble_range_ratio,forecast_intensity
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 21:00:00,66,66,69,4.67,4.502000000000001,4.67,1.5,6.24,4.74,0.0,4.67,4.502000000000001,4.67,4.502000000000001,True,1,false_alarm,9,monsoon,0.16799999999999926,1.029986962190352,1.029986962190352,4.502000000000001
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 03:00:00,72,72,75,1.03,1.8080000000000005,1.03,0.0,4.91,4.91,0.0,1.03,1.8080000000000005,1.03,1.8080000000000005,True,0,normal,9,monsoon,-0.7780000000000005,2.5733752620545065,2.5733752620545065,1.8080000000000005
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 09:00:00,78,78,81,1.01,0.202,0.0,0.0,1.01,1.01,8.583545684814453,-7.573545684814453,-8.381545684814453,7.573545684814453,8.381545684814453,True,1,magnitude_error,9,monsoon,0.808,3.344370860927152,3.344370860927152,0.202
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 15:00:00,84,84,87,0.0,0.458,0.0,0.0,1.99,1.99,8.62264633178711,-8.62264633178711,-8.16464633178711,8.62264633178711,8.16464633178711,True,1,missed_event,9,monsoon,-0.458,3.5663082437275984,3.5663082437275984,0.458
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 21:00:00,90,90,93,8.75,3.03,2.9000000000000004,0.0,8.75,8.75,0.0033378601074218,8.746662139892578,3.026662139892578,8.746662139892578,3.026662139892578,True,1,false_alarm,9,monsoon,5.720000000000001,2.7955271565495208,2.7955271565495208,3.03
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 03:00:00,96,96,99,2.4,3.576,2.4,0.0,11.1,11.1,0.0805854797363281,2.319414520263672,3.495414520263672,2.319414520263672,3.495414520263672,True,1,false_alarm,10,post_monsoon,-1.1760000000000002,3.0195865070729053,3.0195865070729053,3.576
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 09:00:00,102,102,105,0.0,1.08,0.0,0.0,4.6000000000000005,4.6000000000000005,0.4591941833496094,-0.4591941833496094,0.6208058166503907,0.4591941833496094,0.6208058166503907,False,0,normal,10,post_monsoon,-1.08,3.8983050847457625,3.8983050847457625,1.08
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 15:00:00,108,108,111,0.0,0.13,0.0,0.0,0.37,0.37,0.0934600830078125,-0.0934600830078125,0.0365399169921875,0.0934600830078125,0.0365399169921875,False,0,normal,10,post_monsoon,-0.13,1.6086956521739129,1.6086956521739129,0.13
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 21:00:00,114,114,117,0.32,3.216,2.11,0.0,7.35,7.35,0.1540184020996093,0.1659815979003907,3.061981597900391,0.1659815979003907,3.061981597900391,False,0,normal,10,post_monsoon,-2.8960000000000004,2.2165259348612785,2.2165259348612785,3.216
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 03:00:00,120,120,123,2.4000000000000004,2.248,2.4000000000000004,0.0,4.3,4.3,0.0,2.4000000000000004,2.248,2.4000000000000004,2.248,True,1,false_alarm,10,post_monsoon,0.15200000000000014,1.8313458262350935,1.8313458262350935,2.248
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 09:00:00,126,126,129,1.0,0.56,0.1,0.0,1.6,1.6,0.1506805419921875,0.8493194580078125,0.4093194580078125,0.8493194580078125,0.4093194580078125,True,0,normal,10,post_monsoon,0.43999999999999995,2.4242424242424243,2.4242424242424243,0.56
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 15:00:00,132,132,135,0.54,0.786,0.5,0.0,2.7,2.7,4.4460296630859375,-3.9060296630859375,-3.6600296630859375,3.9060296630859375,3.6600296630859375,True,1,missed_event,10,post_monsoon,-0.246,3.0474040632054176,3.0474040632054176,0.786
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 21:00:00,138,138,141,3.95,1.6200000000000003,0.94,0.0,3.95,3.95,0.00762939453125,3.94237060546875,1.6123706054687503,3.94237060546875,1.6123706054687503,True,1,false_alarm,10,post_monsoon,2.33,2.2965116279069764,2.2965116279069764,1.6200000000000003
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 03:00:00,144,144,147,3.87,1.2600000000000002,0.23,0.0,3.87,3.87,0.3976821899414062,3.472317810058594,0.862317810058594,3.472317810058594,0.862317810058594,True,1,false_alarm,10,post_monsoon,2.61,2.845588235294117,2.845588235294117,1.2600000000000002
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 09:00:00,150,150,153,2.39,2.018,0.36,0.0,7.2,7.2,0.2951622009277344,2.0948377990722657,1.7228377990722654,2.0948377990722657,1.7228377990722654,True,1,false_alarm,10,post_monsoon,0.37200000000000033,3.3994334277620397,3.3994334277620397,2.018
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 15:00:00,156,156,159,17.6,3.95,0.0,0.0,17.6,17.6,0.0715255737304687,17.528474426269533,3.878474426269531,17.528474426269533,3.878474426269531,True,1,false_alarm,10,post_monsoon,13.650000000000002,4.34567901234568,4.34567901234568,3.95
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 21:00:00,162,162,165,0.87,0.494,0.5,0.0,1.1,1.1,0.3256797790527344,0.5443202209472656,0.1683202209472656,0.5443202209472656,0.1683202209472656,False,0,normal,10,post_monsoon,0.376,1.851851851851852,1.851851851851852,0.494
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 03:00:00,168,168,171,0.0,0.0,0.0,0.0,0.0,0.0,0.1678466796875,-0.1678466796875,-0.1678466796875,0.1678466796875,0.1678466796875,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 09:00:00,174,174,177,0.02,0.48,0.01,0.0,2.37,2.37,0.1974105834960937,-0.1774105834960937,0.2825894165039063,0.1774105834960937,0.2825894165039063,False,0,normal,10,post_monsoon,-0.45999999999999996,4.086206896551724,4.086206896551724,0.48
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 15:00:00,180,180,183,0.0,0.8400000000000001,0.0,0.0,4.0,4.0,0.0066757202148437,-0.0066757202148437,0.8333242797851563,0.0066757202148437,0.8333242797851563,False,0,normal,10,post_monsoon,-0.8400000000000001,4.25531914893617,4.25531914893617,0.8400000000000001
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 21:00:00,186,186,189,6.8500000000000005,1.7040000000000002,0.7000000000000001,0.0,6.8500000000000005,6.8500000000000005,4.477024078369141,2.37297592163086,-2.7730240783691404,2.37297592163086,2.7730240783691404,True,1,magnitude_error,10,post_monsoon,5.146000000000001,3.7971175166297115,3.7971175166297115,1.7040000000000002
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 03:00:00,192,192,195,0.0,0.402,0.01,0.0,1.8,1.8,2.151012420654297,-2.151012420654297,-1.7490124206542967,2.151012420654297,1.7490124206542967,True,1,missed_event,10,post_monsoon,-0.402,3.585657370517928,3.585657370517928,0.402
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 09:00:00,198,198,201,0.0,0.02,0.0,0.0,0.1,0.1,1.35040283203125,-1.35040283203125,-1.33040283203125,1.35040283203125,1.33040283203125,True,0,normal,10,post_monsoon,-0.02,0.8333333333333333,0.8333333333333333,0.02
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 15:00:00,204,204,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0014305114746093,-0.0014305114746093,-0.0014305114746093,0.0014305114746093,0.0014305114746093,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 21:00:00,210,210,213,1.55,0.33,0.0,0.0,1.55,1.55,6.613254547119141,-5.063254547119141,-6.2832545471191406,5.063254547119141,6.2832545471191406,True,1,magnitude_error,10,post_monsoon,1.22,3.6046511627906974,3.6046511627906974,0.33
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 03:00:00,216,216,219,0.02,1.128,0.02,0.0,4.72,4.72,0.0147819519042968,0.0052180480957032,1.113218048095703,0.0052180480957032,1.113218048095703,False,0,normal,10,post_monsoon,-1.1079999999999999,3.8436482084690553,3.8436482084690553,1.128
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 09:00:00,222,222,225,3.51,0.702,0.0,0.0,3.51,3.51,0.2291202545166015,3.2808797454833982,0.4728797454833984,3.2808797454833982,0.4728797454833984,True,1,false_alarm,10,post_monsoon,2.808,4.376558603491272,4.376558603491272,0.702
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 15:00:00,228,228,231,0.5,0.12,0.0,0.0,0.5,0.5,2.0270347595214844,-1.5270347595214844,-1.9070347595214845,1.5270347595214844,1.9070347595214845,True,1,missed_event,10,post_monsoon,0.38,2.272727272727273,2.272727272727273,0.12
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 21:00:00,234,234,237,2.63,0.546,0.0,0.0,2.63,2.63,0.7700920104980469,1.859907989501953,-0.2240920104980468,1.859907989501953,0.2240920104980468,True,1,false_alarm,10,post_monsoon,2.0839999999999996,4.071207430340557,4.071207430340557,0.546
Chennai,13.0827,80.2707,2000-10-15,2000-10-15 03:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-10-15,2000-10-15 09:00:00,6,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-10-15,2000-10-15 15:00:00,12,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-10-15,2000-10-15 21:00:00,18,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-10-15,2000-10-16 03:00:00,24,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0019073486328125,-0.0019073486328125,-0.0019073486328125,0.0019073486328125,0.0019073486328125,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-10-15,2000-10-16 09:00:00,30,30,33,0.0,0.456,0.0,0.0,2.08,2.08,0.0128746032714843,-0.0128746032714843,0.4431253967285157,0.0128746032714843,0.4431253967285157,False,0,normal,10,post_monsoon,-0.456,3.741007194244604,3.741007194244604,0.456
Chennai,13.0827,80.2707,2000-10-15,2000-10-16 15:00:00,36,36,39,0.08,0.102,0.0,0.0,0.43,0.43,0.0,0.08,0.102,0.08,0.102,False,0,normal,10,post_monsoon,-0.021999999999999992,2.1287128712871284,2.1287128712871284,0.102
Chennai,13.0827,80.2707,2000-10-15,2000-10-16 21:00:00,42,42,45,1.16,1.138,0.04,0.0,4.49,4.49,0.0295639038085937,1.1304360961914062,1.1084360961914062,1.1304360961914062,1.1084360961914062,True,0,normal,10,post_monsoon,0.02200000000000002,3.6268174474959616,3.6268174474959616,1.138
Chennai,13.0827,80.2707,2000-10-15,2000-10-17 03:00:00,48,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0224113464355468,-0.0224113464355468,-0.0224113464355468,0.0224113464355468,0.0224113464355468,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-10-15,2000-10-17 09:00:00,54,54,57,0.0,0.02,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.0,0.02,False,0,normal,10,post_monsoon,-0.02,0.8333333333333333,0.8333333333333333,0.02
Chennai,13.0827,80.2707,2000-10-15,2000-10-17 15:00:00,60,60,63,0.0,0.174,0.0,0.0,0.63,0.63,0.0,0.0,0.174,0.0,0.174,False,0,normal,10,post_monsoon,-0.174,2.2992700729927007,2.2992700729927007,0.174
Chennai,13.0827,80.2707,2000-10-15,2000-10-17 21:00:00,66,66,69,0.0,0.042,0.0,0.0,0.2,0.2,0.0,0.0,0.042,0.0,0.042,False,0,normal,10,post_monsoon,-0.042,1.408450704225352,1.408450704225352,0.042
Chennai,13.0827,80.2707,2000-10-15,2000-10-18 03:00:00,72,72,75,0.0,0.08,0.0,0.0,0.2,0.2,0.0357627868652343,-0.0357627868652343,0.0442372131347657,0.0357627868652343,0.0442372131347657,False,0,normal,10,post_monsoon,-0.08,1.1111111111111112,1.1111111111111112,0.08
Chennai,13.0827,80.2707,2000-10-15,2000-10-18 09:00:00,78,78,81,0.0,0.068,0.0,0.0,0.2,0.2,0.0,0.0,0.068,0.0,0.068,False,0,normal,10,post_monsoon,-0.068,1.1904761904761905,1.1904761904761905,0.068
Chennai,13.0827,80.2707,2000-10-15,2000-10-18 15:00:00,84,84,87,0.0,0.062,0.0,0.0,0.21,0.21,0.1592636108398437,-0.1592636108398437,-0.0972636108398437,0.1592636108398437,0.0972636108398437,False,0,normal,10,post_monsoon,-0.062,1.2962962962962963,1.2962962962962963,0.062
Chennai,13.0827,80.2707,2000-10-15,2000-10-18 21:00:00,90,90,93,0.0,1.986,0.0,0.0,9.8,9.8,2.734661102294922,-2.734661102294922,-0.7486611022949219,2.734661102294922,0.7486611022949219,True,1,missed_event,10,post_monsoon,-1.986,4.697986577181209,4.697986577181209,1.986
Chennai,13.0827,80.2707,2000-10-15,2000-10-19 03:00:00,96,96,99,0.0,0.8,0.0,0.0,4.0,4.0,0.1173019409179687,-0.1173019409179687,0.6826980590820313,0.1173019409179687,0.6826980590820313,False,0,normal,10,post_monsoon,-0.8,4.444444444444445,4.444444444444445,0.8
Chennai,13.0827,80.2707,2000-10-15,2000-10-19 09:00:00,102,102,105,0.0,0.04,0.0,0.0,0.2,0.2,0.2093315124511718,-0.2093315124511718,-0.1693315124511717,0.2093315124511718,0.1693315124511717,False,0,normal,10,post_monsoon,-0.04,1.4285714285714286,1.4285714285714286,0.04
Chennai,13.0827,80.2707,2000-10-15,2000-10-19 15:00:00,108,108,111,0.0,0.76,0.0,0.0,3.8,3.8,2.209663391113281,-2.209663391113281,-1.4496633911132808,2.209663391113281,1.4496633911132808,True,1,missed_event,10,post_monsoon,-0.76,4.4186046511627906,4.4186046511627906,0.76
Chennai,13.0827,80.2707,2000-10-15,2000-10-19 21:00:00,114,114,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0028610229492187,-0.0028610229492187,-0.0028610229492187,0.0028610229492187,0.0028610229492187,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-10-15,2000-10-20 03:00:00,120,120,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0162124633789062,-0.0162124633789062,-0.0162124633789062,0.0162124633789062,0.0162124633789062,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-10-15,2000-10-20 09:00:00,126,126,129,0.0,0.002,0.0,0.0,0.01,0.01,0.5393028259277344,-0.5393028259277344,-0.5373028259277344,0.5393028259277344,0.5373028259277344,False,0,normal,10,post_monsoon,-0.002,0.09803921568627451,0.09803921568627451,0.002
Chennai,13.0827,80.2707,2000-10-15,2000-10-20 15:00:00,132,132,135,0.0,0.118,0.0,0.0,0.3,0.3,1.884937286376953,-1.884937286376953,-1.7669372863769528,1.884937286376953,1.7669372863769528,True,1,missed_event,10,post_monsoon,-0.118,1.3761467889908257,1.3761467889908257,0.118
Chennai,13.0827,80.2707,2000-10-15,2000-10-20 21:00:00,138,138,141,0.0,1.12,0.2,0.0,3.3000000000000003,3.3000000000000003,0.2489089965820312,-0.2489089965820312,0.8710910034179689,0.2489089965820312,0.8710910034179689,False,0,normal,10,post_monsoon,-1.12,2.704918032786885,2.704918032786885,1.12
Chennai,13.0827,80.2707,2000-10-15,2000-10-21 03:00:00,144,144,147,0.0,0.16,0.0,0.0,0.5,0.5,0.3962516784667969,-0.3962516784667969,-0.2362516784667968,0.3962516784667969,0.2362516784667968,False,0,normal,10,post_monsoon,-0.16,1.923076923076923,1.923076923076923,0.16
Chennai,13.0827,80.2707,2000-10-15,2000-10-21 09:00:00,150,150,153,0.0,0.1339999999999999,0.0,0.0,0.37,0.37,0.2608299255371094,-0.2608299255371094,-0.1268299255371094,0.2608299255371094,0.1268299255371094,False,0,normal,10,post_monsoon,-0.1339999999999999,1.5811965811965818,1.5811965811965818,0.1339999999999999
Chennai,13.0827,80.2707,2000-10-15,2000-10-21 15:00:00,156,156,159,0.2,1.42,0.2,0.0,3.8,3.8,0.2593994140625,-0.0593994140624999,1.1606005859375,0.0593994140624999,1.1606005859375,False,0,normal,10,post_monsoon,-1.22,2.5,2.5,1.42
Chennai,13.0827,80.2707,2000-10-15,2000-10-21 21:00:00,162,162,165,0.1,0.02,0.0,0.0,0.1,0.1,2.643108367919922,-2.543108367919922,-2.623108367919922,2.543108367919922,2.623108367919922,True,1,missed_event,10,post_monsoon,0.08,0.8333333333333333,0.8333333333333333,0.02
Chennai,13.0827,80.2707,2000-10-15,2000-10-22 03:00:00,168,168,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0166893005371093,-0.0166893005371093,-0.0166893005371093,0.0166893005371093,0.0166893005371093,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-10-15,2000-10-22 09:00:00,174,174,177,0.0,0.7,0.0,0.0,3.5,3.5,1.1396408081054688,-1.1396408081054688,-0.4396408081054688,1.1396408081054688,0.4396408081054688,True,0,normal,10,post_monsoon,-0.7,4.375,4.375,0.7
Chennai,13.0827,80.2707,2000-10-15,2000-10-22 15:00:00,180,180,183,0.09,1.144,0.0,0.0,5.63,5.63,0.1440048217773437,-0.0540048217773437,0.9999951782226562,0.0540048217773437,0.9999951782226562,False,0,normal,10,post_monsoon,-1.0539999999999998,4.52572347266881,4.52572347266881,1.144
Chennai,13.0827,80.2707,2000-10-15,2000-10-22 21:00:00,186,186,189,0.03,1.306,0.0,0.0,6.5,6.5,0.0023841857910156,0.0276158142089843,1.3036158142089844,0.0276158142089843,1.3036158142089844,False,0,normal,10,post_monsoon,-1.276,4.623044096728306,4.623044096728306,1.306
Chennai,13.0827,80.2707,2000-10-15,2000-10-23 03:00:00,192,192,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-10-15,2000-10-23 09:00:00,198,198,201,0.0,0.08,0.0,0.0,0.4,0.4,0.0143051147460937,-0.0143051147460937,0.0656948852539063,0.0143051147460937,0.0656948852539063,False,0,normal,10,post_monsoon,-0.08,2.2222222222222223,2.2222222222222223,0.08
Chennai,13.0827,80.2707,2000-10-15,2000-10-23 15:00:00,204,204,207,0.0,0.18,0.0,0.0,0.9,0.9,0.0,0.0,0.18,0.0,0.18,False,0,normal,10,post_monsoon,-0.18,3.214285714285714,3.214285714285714,0.18
Chennai,13.0827,80.2707,2000-10-15,2000-10-23 21:00:00,210,210,213,0.0,0.16,0.0,0.0,0.8,0.8,0.0014305114746093,-0.0014305114746093,0.1585694885253907,0.0014305114746093,0.1585694885253907,False,0,normal,10,post_monsoon,-0.16,3.076923076923077,3.076923076923077,0.16
Chennai,13.0827,80.2707,2000-10-15,2000-10-24 03:00:00,216,216,219,0.0,0.0,0.0,0.0,0.0,0.0,0.05340576171875,-0.05340576171875,-0.05340576171875,0.05340576171875,0.05340576171875,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-10-15,2000-10-24 09:00:00,222,222,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-10-15,2000-10-24 15:00:00,228,228,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-10-15,2000-10-24 21:00:00,234,234,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,10,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-11-02,2000-11-02 03:00:00,0,0,3,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,0.0,0.4191398620605469,4.680860137939454,4.680860137939454,4.680860137939454,4.680860137939454,True,1,false_alarm,11,post_monsoon,0.0,0.0,0.0,5.1000000000000005
Chennai,13.0827,80.2707,2000-11-02,2000-11-02 09:00:00,6,6,9,0.0,0.08,0.0,0.0,0.4,0.4,0.2074241638183593,-0.2074241638183593,-0.1274241638183593,0.2074241638183593,0.1274241638183593,False,0,normal,11,post_monsoon,-0.08,2.2222222222222223,2.2222222222222223,0.08
Chennai,13.0827,80.2707,2000-11-02,2000-11-02 15:00:00,12,12,15,0.0,0.26,0.0,0.0,1.3,1.3,0.026702880859375,-0.026702880859375,0.233297119140625,0.026702880859375,0.233297119140625,False,0,normal,11,post_monsoon,-0.26,3.611111111111111,3.611111111111111,0.26
Chennai,13.0827,80.2707,2000-11-02,2000-11-02 21:00:00,18,18,21,0.0,0.02,0.0,0.0,0.1,0.1,0.225067138671875,-0.225067138671875,-0.205067138671875,0.225067138671875,0.205067138671875,False,0,normal,11,post_monsoon,-0.02,0.8333333333333333,0.8333333333333333,0.02
Chennai,13.0827,80.2707,2000-11-02,2000-11-03 03:00:00,24,24,27,0.0,0.576,0.0,0.0,2.48,2.48,0.0967979431152343,-0.0967979431152343,0.4792020568847656,0.0967979431152343,0.4792020568847656,False,0,normal,11,post_monsoon,-0.576,3.6686390532544384,3.6686390532544384,0.576
Chennai,13.0827,80.2707,2000-11-02,2000-11-03 09:00:00,30,30,33,0.06,0.068,0.08,0.0,0.1,0.1,0.1902580261230468,-0.1302580261230468,-0.1222580261230467,0.1302580261230468,0.1222580261230467,False,0,normal,11,post_monsoon,-0.008000000000000007,0.5952380952380952,0.5952380952380952,0.068
Chennai,13.0827,80.2707,2000-11-02,2000-11-03 15:00:00,36,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.1482963562011718,-0.1482963562011718,-0.1482963562011718,0.1482963562011718,0.1482963562011718,False,0,normal,11,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-11-02,2000-11-03 21:00:00,42,42,45,0.3,0.52,0.3,0.0,1.4,1.4,0.1082420349121093,0.1917579650878906,0.4117579650878907,0.1917579650878906,0.4117579650878907,False,0,normal,11,post_monsoon,-0.22000000000000003,2.258064516129032,2.258064516129032,0.52
Chennai,13.0827,80.2707,2000-11-02,2000-11-04 03:00:00,48,48,51,0.1,0.386,0.2,0.0,0.8300000000000001,0.8300000000000001,0.5517005920410156,-0.4517005920410156,-0.1657005920410156,0.4517005920410156,0.1657005920410156,False,0,normal,11,post_monsoon,-0.28600000000000003,1.7078189300411524,1.7078189300411524,0.386
Chennai,13.0827,80.2707,2000-11-02,2000-11-04 09:00:00,54,54,57,0.0,0.1,0.0,0.0,0.4,0.4,1.270771026611328,-1.270771026611328,-1.1707710266113278,1.270771026611328,1.1707710266113278,True,0,normal,11,post_monsoon,-0.1,2.0,2.0,0.1
Chennai,13.0827,80.2707,2000-11-02,2000-11-04 15:00:00,60,60,63,0.8,0.402,0.5,0.0,0.8,0.8,0.1125335693359375,0.6874664306640625,0.2894664306640625,0.6874664306640625,0.2894664306640625,False,0,normal,11,post_monsoon,0.398,1.5936254980079683,1.5936254980079683,0.402
Chennai,13.0827,80.2707,2000-11-02,2000-11-04 21:00:00,66,66,69,1.5,0.6839999999999999,0.5,0.02,1.5,1.48,0.00762939453125,1.49237060546875,0.6763706054687499,1.49237060546875,0.6763706054687499,True,0,normal,11,post_monsoon,0.8160000000000001,1.8877551020408165,1.8877551020408165,0.6839999999999999
Chennai,13.0827,80.2707,2000-11-02,2000-11-05 03:00:00,72,72,75,0.0,0.16,0.1,0.0,0.6000000000000001,0.6000000000000001,0.1397132873535156,-0.1397132873535156,0.0202867126464844,0.1397132873535156,0.0202867126464844,False,0,normal,11,post_monsoon,-0.16,2.307692307692308,2.307692307692308,0.16
Chennai,13.0827,80.2707,2000-11-02,2000-11-05 09:00:00,78,78,81,0.0,0.094,0.0,0.0,0.47,0.47,0.0486373901367187,-0.0486373901367187,0.0453626098632813,0.0486373901367187,0.0453626098632813,False,0,normal,11,post_monsoon,-0.094,2.422680412371134,2.422680412371134,0.094
Chennai,13.0827,80.2707,2000-11-02,2000-11-05 15:00:00,84,84,87,0.13,0.206,0.0,0.0,0.9,0.9,0.0,0.13,0.206,0.13,0.206,False,0,normal,11,post_monsoon,-0.07599999999999998,2.9411764705882355,2.9411764705882355,0.206
Chennai,13.0827,80.2707,2000-11-02,2000-11-05 21:00:00,90,90,93,0.99,0.244,0.1,0.0,0.99,0.99,0.0004768371582031,0.9895231628417968,0.2435231628417969,0.9895231628417968,0.2435231628417969,False,0,normal,11,post_monsoon,0.746,2.8779069767441863,2.8779069767441863,0.244
Chennai,13.0827,80.2707,2000-11-02,2000-11-06 03:00:00,96,96,99,0.01,0.002,0.0,0.0,0.01,0.01,0.0443458557128906,-0.0343458557128905,-0.0423458557128905,0.0343458557128905,0.0423458557128905,False,0,normal,11,post_monsoon,0.008,0.09803921568627451,0.09803921568627451,0.002
Chennai,13.0827,80.2707,2000-11-02,2000-11-06 09:00:00,102,102,105,0.0,0.16,0.0,0.0,0.8,0.8,0.0090599060058593,-0.0090599060058593,0.1509400939941407,0.0090599060058593,0.1509400939941407,False,0,normal,11,post_monsoon,-0.16,3.076923076923077,3.076923076923077,0.16
Chennai,13.0827,80.2707,2000-11-02,2000-11-06 15:00:00,108,108,111,0.0,0.16,0.0,0.0,0.8,0.8,0.0009536743164062,-0.0009536743164062,0.1590463256835938,0.0009536743164062,0.1590463256835938,False,0,normal,11,post_monsoon,-0.16,3.076923076923077,3.076923076923077,0.16
Chennai,13.0827,80.2707,2000-11-02,2000-11-06 21:00:00,114,114,117,0.01,0.4019999999999999,0.0,0.0,2.0,2.0,0.0171661376953125,-0.0071661376953125,0.3848338623046874,0.0071661376953125,0.3848338623046874,False,0,normal,11,post_monsoon,-0.3919999999999999,3.984063745019921,3.984063745019921,0.4019999999999999
Chennai,13.0827,80.2707,2000-11-02,2000-11-07 03:00:00,120,120,123,0.02,0.324,0.02,0.0,1.5,1.5,0.1430511474609375,-0.1230511474609375,0.1809488525390625,0.1230511474609375,0.1809488525390625,False,0,normal,11,post_monsoon,-0.304,3.5377358490566033,3.5377358490566033,0.324
Chennai,13.0827,80.2707,2000-11-02,2000-11-07 09:00:00,126,126,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0195503234863281,-0.0195503234863281,-0.0195503234863281,0.0195503234863281,0.0195503234863281,False,0,normal,11,post_monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-11-02,2000-11-07 15:00:00,132,132,135,0.0,0.12,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.12,0.0,0.12,False,0,normal,11,post_monsoon,-0.12,2.7272727272727275,2.7272727272727275,0.12
