location,latitude,longitude,forecast_issue_time,target_time,forecast_time_hours,start_step_hours,end_step_hours,ensemble_member,forecast_rainfall_mm
Chennai,13.0827,80.2707,2000-09-09,2000-09-12 21:00:00,90,90,93,p02,0.67
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 03:00:00,96,96,99,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 09:00:00,102,102,105,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 15:00:00,108,108,111,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 21:00:00,114,114,117,p02,0.5
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 03:00:00,120,120,123,p02,0.6000000000000001
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 09:00:00,126,126,129,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 15:00:00,132,132,135,p02,0.30000000000000004
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 21:00:00,138,138,141,p02,3.8000000000000003
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 03:00:00,144,144,147,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 09:00:00,150,150,153,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 15:00:00,156,156,159,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 21:00:00,162,162,165,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 03:00:00,168,168,171,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 09:00:00,174,174,177,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 15:00:00,180,180,183,p02,0.51
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 21:00:00,186,186,189,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 03:00:00,192,192,195,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 09:00:00,198,198,201,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 15:00:00,204,204,207,p02,0.30000000000000004
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 21:00:00,210,210,213,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 03:00:00,216,216,219,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 09:00:00,222,222,225,p02,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 15:00:00,228,228,231,p02,1.9000000000000001
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 21:00:00,234,234,237,p02,0.03
Chennai,13.0827,80.2707,2000-09-09,2000-09-09 03:00:00,0,0,3,p03,0.8
Chennai,13.0827,80.2707,2000-09-09,2000-09-09 09:00:00,6,6,9,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-09 15:00:00,12,12,15,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-09 21:00:00,18,18,21,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-10 03:00:00,24,24,27,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-10 09:00:00,30,30,33,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-10 15:00:00,36,36,39,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-10 21:00:00,42,42,45,p03,2.1
Chennai,13.0827,80.2707,2000-09-09,2000-09-11 03:00:00,48,48,51,p03,0.1
Chennai,13.0827,80.2707,2000-09-09,2000-09-11 09:00:00,54,54,57,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-11 15:00:00,60,60,63,p03,0.1
Chennai,13.0827,80.2707,2000-09-09,2000-09-11 21:00:00,66,66,69,p03,5.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-12 03:00:00,72,72,75,p03,0.14
Chennai,13.0827,80.2707,2000-09-09,2000-09-12 09:00:00,78,78,81,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-12 15:00:00,84,84,87,p03,0.2
Chennai,13.0827,80.2707,2000-09-09,2000-09-12 21:00:00,90,90,93,p03,1.9000000000000001
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 03:00:00,96,96,99,p03,0.5700000000000001
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 09:00:00,102,102,105,p03,0.5
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 15:00:00,108,108,111,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 21:00:00,114,114,117,p03,0.2
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 03:00:00,120,120,123,p03,0.01
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 09:00:00,126,126,129,p03,0.5
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 15:00:00,132,132,135,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 21:00:00,138,138,141,p03,0.4
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 03:00:00,144,144,147,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 09:00:00,150,150,153,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 15:00:00,156,156,159,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 21:00:00,162,162,165,p03,0.8
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 03:00:00,168,168,171,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 09:00:00,174,174,177,p03,0.1
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 15:00:00,180,180,183,p03,0.4
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 21:00:00,186,186,189,p03,5.300000000000001
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 03:00:00,192,192,195,p03,4.6000000000000005
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 09:00:00,198,198,201,p03,0.9
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 15:00:00,204,204,207,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 21:00:00,210,210,213,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 03:00:00,216,216,219,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 09:00:00,222,222,225,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 15:00:00,228,228,231,p03,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 21:00:00,234,234,237,p03,2.3000000000000003
Chennai,13.0827,80.2707,2000-09-09,2000-09-09 03:00:00,0,0,3,p04,0.8
Chennai,13.0827,80.2707,2000-09-09,2000-09-09 09:00:00,6,6,9,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-09 15:00:00,12,12,15,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-09 21:00:00,18,18,21,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-10 03:00:00,24,24,27,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-10 09:00:00,30,30,33,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-10 15:00:00,36,36,39,p04,0.1
Chennai,13.0827,80.2707,2000-09-09,2000-09-10 21:00:00,42,42,45,p04,0.7000000000000001
Chennai,13.0827,80.2707,2000-09-09,2000-09-11 03:00:00,48,48,51,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-11 09:00:00,54,54,57,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-11 15:00:00,60,60,63,p04,0.25
Chennai,13.0827,80.2707,2000-09-09,2000-09-11 21:00:00,66,66,69,p04,0.1
Chennai,13.0827,80.2707,2000-09-09,2000-09-12 03:00:00,72,72,75,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-12 09:00:00,78,78,81,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-12 15:00:00,84,84,87,p04,0.1
Chennai,13.0827,80.2707,2000-09-09,2000-09-12 21:00:00,90,90,93,p04,0.01
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 03:00:00,96,96,99,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 09:00:00,102,102,105,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 15:00:00,108,108,111,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 21:00:00,114,114,117,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 03:00:00,120,120,123,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 09:00:00,126,126,129,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 15:00:00,132,132,135,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 21:00:00,138,138,141,p04,3.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 03:00:00,144,144,147,p04,0.6000000000000001
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 09:00:00,150,150,153,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 15:00:00,156,156,159,p04,1.4000000000000001
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 21:00:00,162,162,165,p04,1.1
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 03:00:00,168,168,171,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 09:00:00,174,174,177,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 15:00:00,180,180,183,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 21:00:00,186,186,189,p04,0.5
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 03:00:00,192,192,195,p04,0.30000000000000004
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 09:00:00,198,198,201,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 15:00:00,204,204,207,p04,2.2
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 21:00:00,210,210,213,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 03:00:00,216,216,219,p04,3.9000000000000004
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 09:00:00,222,222,225,p04,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 15:00:00,228,228,231,p04,2.6
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 21:00:00,234,234,237,p04,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 03:00:00,0,0,3,c00,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 09:00:00,6,6,9,c00,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 15:00:00,12,12,15,c00,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 21:00:00,18,18,21,c00,0.24
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 03:00:00,24,24,27,c00,0.4
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 09:00:00,30,30,33,c00,0.01
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 15:00:00,36,36,39,c00,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 21:00:00,42,42,45,c00,3.4000000000000004
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 03:00:00,48,48,51,c00,0.02
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 09:00:00,54,54,57,c00,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 15:00:00,60,60,63,c00,2.16
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 21:00:00,66,66,69,c00,4.67
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 03:00:00,72,72,75,c00,1.03
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 09:00:00,78,78,81,c00,1.01
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 15:00:00,84,84,87,c00,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 21:00:00,90,90,93,c00,8.75
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 03:00:00,96,96,99,c00,2.4
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 09:00:00,102,102,105,c00,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 15:00:00,108,108,111,c00,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 21:00:00,114,114,117,c00,0.32
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 03:00:00,120,120,123,c00,2.4000000000000004
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 09:00:00,126,126,129,c00,1.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 15:00:00,132,132,135,c00,0.54
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 21:00:00,138,138,141,c00,3.95
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 03:00:00,144,144,147,c00,3.87
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 09:00:00,150,150,153,c00,2.39
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 15:00:00,156,156,159,c00,17.6
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 21:00:00,162,162,165,c00,0.87
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 03:00:00,168,168,171,c00,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 09:00:00,174,174,177,c00,0.02
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 15:00:00,180,180,183,c00,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 21:00:00,186,186,189,c00,6.8500000000000005
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 03:00:00,192,192,195,c00,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 09:00:00,198,198,201,c00,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 15:00:00,204,204,207,c00,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 21:00:00,210,210,213,c00,1.55
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 03:00:00,216,216,219,c00,0.02
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 09:00:00,222,222,225,c00,3.5100000000000002
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 15:00:00,228,228,231,c00,0.5
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 21:00:00,234,234,237,c00,2.63
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 03:00:00,0,0,3,p01,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 09:00:00,6,6,9,p01,0.2
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 15:00:00,12,12,15,p01,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 21:00:00,18,18,21,p01,0.6000000000000001
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 03:00:00,24,24,27,p01,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 09:00:00,30,30,33,p01,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 15:00:00,36,36,39,p01,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 21:00:00,42,42,45,p01,2.45
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 03:00:00,48,48,51,p01,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 09:00:00,54,54,57,p01,0.1
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 15:00:00,60,60,63,p01,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 21:00:00,66,66,69,p01,6.24
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 03:00:00,72,72,75,p01,4.91
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 09:00:00,78,78,81,p01,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 15:00:00,84,84,87,p01,0.30000000000000004
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 21:00:00,90,90,93,p01,3.4000000000000004
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 03:00:00,96,96,99,p01,3.88
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 09:00:00,102,102,105,p01,0.8
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 15:00:00,108,108,111,p01,0.28
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 21:00:00,114,114,117,p01,7.3500000000000005
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 03:00:00,120,120,123,p01,1.1400000000000001
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 09:00:00,126,126,129,p01,0.1
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 15:00:00,132,132,135,p01,0.19
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 21:00:00,138,138,141,p01,0.01
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 03:00:00,144,144,147,p01,0.23
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 09:00:00,150,150,153,p01,0.36
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 15:00:00,156,156,159,p01,2.15
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 21:00:00,162,162,165,p01,1.1
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 03:00:00,168,168,171,p01,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 09:00:00,174,174,177,p01,2.37
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 15:00:00,180,180,183,p01,4.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 21:00:00,186,186,189,p01,0.7000000000000001
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 03:00:00,192,192,195,p01,0.01
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 09:00:00,198,198,201,p01,0.1
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 15:00:00,204,204,207,p01,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 21:00:00,210,210,213,p01,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 03:00:00,216,216,219,p01,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 09:00:00,222,222,225,p01,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 15:00:00,228,228,231,p01,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 21:00:00,234,234,237,p01,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 03:00:00,0,0,3,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 09:00:00,6,6,9,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 15:00:00,12,12,15,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 21:00:00,18,18,21,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 03:00:00,24,24,27,p02,0.02
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 09:00:00,30,30,33,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 15:00:00,36,36,39,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 21:00:00,42,42,45,p02,0.7000000000000001
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 03:00:00,48,48,51,p02,0.2
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 09:00:00,54,54,57,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 15:00:00,60,60,63,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 21:00:00,66,66,69,p02,4.2
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 03:00:00,72,72,75,p02,0.1
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 09:00:00,78,78,81,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 15:00:00,84,84,87,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 21:00:00,90,90,93,p02,0.1
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 03:00:00,96,96,99,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 09:00:00,102,102,105,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 15:00:00,108,108,111,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 21:00:00,114,114,117,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 03:00:00,120,120,123,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 09:00:00,126,126,129,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 15:00:00,132,132,135,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 21:00:00,138,138,141,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 03:00:00,144,144,147,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 09:00:00,150,150,153,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 15:00:00,156,156,159,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 21:00:00,162,162,165,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 03:00:00,168,168,171,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 09:00:00,174,174,177,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 15:00:00,180,180,183,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 21:00:00,186,186,189,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 03:00:00,192,192,195,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 09:00:00,198,198,201,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 15:00:00,204,204,207,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 21:00:00,210,210,213,p02,0.1
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 03:00:00,216,216,219,p02,0.9
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 09:00:00,222,222,225,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 15:00:00,228,228,231,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 21:00:00,234,234,237,p02,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 03:00:00,0,0,3,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 09:00:00,6,6,9,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 15:00:00,12,12,15,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 21:00:00,18,18,21,p03,3.1
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 03:00:00,24,24,27,p03,2.24
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 09:00:00,30,30,33,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 15:00:00,36,36,39,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 21:00:00,42,42,45,p03,0.4
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 03:00:00,48,48,51,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 09:00:00,54,54,57,p03,0.04
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 15:00:00,60,60,63,p03,1.5
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 21:00:00,66,66,69,p03,5.9
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 03:00:00,72,72,75,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 09:00:00,78,78,81,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 15:00:00,84,84,87,p03,1.99
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 21:00:00,90,90,93,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 03:00:00,96,96,99,p03,11.100000000000001
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 09:00:00,102,102,105,p03,4.6000000000000005
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 15:00:00,108,108,111,p03,0.37
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 21:00:00,114,114,117,p03,2.11
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 03:00:00,120,120,123,p03,4.3
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 09:00:00,126,126,129,p03,1.6
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 15:00:00,132,132,135,p03,2.7
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 21:00:00,138,138,141,p03,0.9400000000000001
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 03:00:00,144,144,147,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 09:00:00,150,150,153,p03,7.2
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 15:00:00,156,156,159,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-03 21:00:00,162,162,165,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 03:00:00,168,168,171,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 09:00:00,174,174,177,p03,0.01
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 15:00:00,180,180,183,p03,0.2
Chennai,13.0827,80.2707,2000-09-27,2000-10-04 21:00:00,186,186,189,p03,0.97
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 03:00:00,192,192,195,p03,1.8
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 09:00:00,198,198,201,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 15:00:00,204,204,207,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-05 21:00:00,210,210,213,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 03:00:00,216,216,219,p03,4.72
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 09:00:00,222,222,225,p03,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 15:00:00,228,228,231,p03,0.1
Chennai,13.0827,80.2707,2000-09-27,2000-10-06 21:00:00,234,234,237,p03,0.1
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 03:00:00,0,0,3,p04,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 09:00:00,6,6,9,p04,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 15:00:00,12,12,15,p04,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 21:00:00,18,18,21,p04,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 03:00:00,24,24,27,p04,0.06
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 09:00:00,30,30,33,p04,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 15:00:00,36,36,39,p04,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 21:00:00,42,42,45,p04,1.2000000000000002
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 03:00:00,48,48,51,p04,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 09:00:00,54,54,57,p04,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 15:00:00,60,60,63,p04,0.5
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 21:00:00,66,66,69,p04,1.5
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 03:00:00,72,72,75,p04,3.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 09:00:00,78,78,81,p04,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 15:00:00,84,84,87,p04,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-30 21:00:00,90,90,93,p04,2.9000000000000004
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 03:00:00,96,96,99,p04,0.5
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 09:00:00,102,102,105,p04,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 15:00:00,108,108,111,p04,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-10-01 21:00:00,114,114,117,p04,6.300000000000001
Chennai,13.0827,80.2707,2000-09-27,2000-10-02 03:00:00,120,120,123,p04,3.4000000000000004
