location,latitude,longitude,forecast_issue_time,target_time,forecast_time_hours,start_step_hours,end_step_hours,control_forecast,ensemble_mean,ensemble_median,ensemble_min,ensemble_max,ensemble_spread,observed_rainfall_mm,control_error,ensemble_mean_error,absolute_control_error,absolute_ensemble_mean_error,event_significant,bust,bust_type
Chennai,13.0827,80.2707,2000-01-01,2000-01-01 03:00:00,0,0,3,0.19,0.19,0.19,0.19,0.19,0.0,0.0028610229492187,0.1871389770507813,0.1871389770507813,0.1871389770507813,0.1871389770507813,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-01 09:00:00,6,6,9,0.1,0.04,0.0,0.0,0.1,0.1,0.0,0.1,0.04,0.1,0.04,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-01 15:00:00,12,12,15,0.03,0.01,0.0,0.0,0.03,0.03,0.0,0.03,0.01,0.03,0.01,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-01 21:00:00,18,18,21,0.13,0.066,0.1,0.0,0.13,0.13,0.0,0.13,0.066,0.13,0.066,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-02 03:00:00,24,24,27,0.1,0.08,0.1,0.0,0.2,0.2,0.0066757202148437,0.0933242797851563,0.0733242797851563,0.0933242797851563,0.0733242797851563,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-02 09:00:00,30,30,33,0.01,0.086,0.01,0.0,0.29,0.29,0.0,0.01,0.086,0.01,0.086,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-02 15:00:00,36,36,39,0.0,0.074,0.0,0.0,0.37,0.37,0.0181198120117187,-0.0181198120117187,0.0558801879882812,0.0181198120117187,0.0558801879882812,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-02 21:00:00,42,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-03 03:00:00,48,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-03 09:00:00,54,54,57,0.0,0.052,0.0,0.0,0.26,0.26,0.0,0.0,0.052,0.0,0.052,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-03 15:00:00,60,60,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-03 21:00:00,66,66,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-04 03:00:00,72,72,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-04 09:00:00,78,78,81,0.0,0.004,0.0,0.0,0.02,0.02,0.0,0.0,0.004,0.0,0.004,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-04 15:00:00,84,84,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-04 21:00:00,90,90,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0810623168945312,-0.0810623168945312,-0.0810623168945312,0.0810623168945312,0.0810623168945312,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-05 03:00:00,96,96,99,0.0,0.0,0.0,0.0,0.0,0.0,0.1368522644042968,-0.1368522644042968,-0.1368522644042968,0.1368522644042968,0.1368522644042968,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-05 09:00:00,102,102,105,0.0,0.0,0.0,0.0,0.0,0.0,0.347137451171875,-0.347137451171875,-0.347137451171875,0.347137451171875,0.347137451171875,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-05 15:00:00,108,108,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0195503234863281,-0.0195503234863281,-0.0195503234863281,0.0195503234863281,0.0195503234863281,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-05 21:00:00,114,114,117,0.0,0.0,0.0,0.0,0.0,0.0,0.3414154052734375,-0.3414154052734375,-0.3414154052734375,0.3414154052734375,0.3414154052734375,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-06 03:00:00,120,120,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0872611999511718,-0.0872611999511718,-0.0872611999511718,0.0872611999511718,0.0872611999511718,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-06 09:00:00,126,126,129,0.0,0.4639999999999999,0.0,0.0,2.32,2.32,0.3180503845214844,-0.3180503845214844,0.1459496154785155,0.3180503845214844,0.1459496154785155,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-06 15:00:00,132,132,135,0.0,0.098,0.0,0.0,0.49,0.49,0.0,0.0,0.098,0.0,0.098,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-06 21:00:00,138,138,141,0.0,0.03,0.0,0.0,0.15,0.15,0.0009536743164062,-0.0009536743164062,0.0290463256835937,0.0009536743164062,0.0290463256835937,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-07 03:00:00,144,144,147,0.0,1.64,0.0,0.0,8.200000000000001,8.200000000000001,0.0,0.0,1.64,0.0,1.64,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-07 09:00:00,150,150,153,0.0,0.726,0.0,0.0,3.6,3.6,0.0,0.0,0.726,0.0,0.726,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-07 15:00:00,156,156,159,0.0,0.03,0.0,0.0,0.1,0.1,0.0,0.0,0.03,0.0,0.03,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-07 21:00:00,162,162,165,0.0,0.122,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0009536743164062,-0.0009536743164062,0.1210463256835938,0.0009536743164062,0.1210463256835938,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-08 03:00:00,168,168,171,0.0,0.228,0.0,0.0,1.1,1.1,0.00762939453125,-0.00762939453125,0.22037060546875,0.00762939453125,0.22037060546875,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-08 09:00:00,174,174,177,0.01,0.124,0.04,0.0,0.52,0.52,0.0028610229492187,0.0071389770507813,0.1211389770507813,0.0071389770507813,0.1211389770507813,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-08 15:00:00,180,180,183,0.0,0.06,0.0,0.0,0.3,0.3,0.0,0.0,0.06,0.0,0.06,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-08 21:00:00,186,186,189,0.0,0.49,0.0,0.0,2.45,2.45,0.0157356262207031,-0.0157356262207031,0.4742643737792968,0.0157356262207031,0.4742643737792968,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-09 03:00:00,192,192,195,0.0,1.862,2.1,0.0,3.71,3.71,0.0147819519042968,-0.0147819519042968,1.8472180480957032,0.0147819519042968,1.8472180480957032,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-09 09:00:00,198,198,201,0.0,1.644,0.75,0.0,4.67,4.67,0.0715255737304687,-0.0715255737304687,1.5724744262695312,0.0715255737304687,1.5724744262695312,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-09 15:00:00,204,204,207,0.0,1.56,0.4,0.0,5.5,5.5,0.0,0.0,1.56,0.0,1.56,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-09 21:00:00,210,210,213,0.0,0.388,0.02,0.0,1.42,1.42,0.0,0.0,0.388,0.0,0.388,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-10 03:00:00,216,216,219,0.0,3.296,0.0,0.0,15.78,15.78,1.0390281677246094,-1.0390281677246094,2.2569718322753904,1.0390281677246094,2.2569718322753904,True,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-10 09:00:00,222,222,225,0.0,4.25,0.0,0.0,21.0,21.0,0.2055168151855468,-0.2055168151855468,4.044483184814453,0.2055168151855468,4.044483184814453,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-10 15:00:00,228,228,231,0.0,2.66,0.0,0.0,13.2,13.2,0.0,0.0,2.66,0.0,2.66,False,0,normal
Chennai,13.0827,80.2707,2000-01-01,2000-01-10 21:00:00,234,234,237,0.0,1.238,0.0,0.0,5.26,5.26,0.0019073486328125,-0.0019073486328125,1.2360926513671875,0.0019073486328125,1.2360926513671875,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-19 03:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-19 09:00:00,6,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.00762939453125,-0.00762939453125,-0.00762939453125,0.00762939453125,0.00762939453125,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-19 15:00:00,12,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-19 21:00:00,18,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-20 03:00:00,24,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0162124633789062,-0.0162124633789062,-0.0162124633789062,0.0162124633789062,0.0162124633789062,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-20 09:00:00,30,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-20 15:00:00,36,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-20 21:00:00,42,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-21 03:00:00,48,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0052452087402343,-0.0052452087402343,-0.0052452087402343,0.0052452087402343,0.0052452087402343,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-21 09:00:00,54,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-21 15:00:00,60,60,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-21 21:00:00,66,66,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-22 03:00:00,72,72,75,0.0,0.0,0.0,0.0,0.0,0.0,0.026702880859375,-0.026702880859375,-0.026702880859375,0.026702880859375,0.026702880859375,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-22 09:00:00,78,78,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-22 15:00:00,84,84,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-22 21:00:00,90,90,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-23 03:00:00,96,96,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0069141387939453,-0.0069141387939453,-0.0069141387939453,0.0069141387939453,0.0069141387939453,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-23 09:00:00,102,102,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-23 15:00:00,108,108,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-23 21:00:00,114,114,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-24 03:00:00,120,120,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-24 09:00:00,126,126,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-24 15:00:00,132,132,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-24 21:00:00,138,138,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-25 03:00:00,144,144,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0004768371582031,-0.0004768371582031,-0.0004768371582031,0.0004768371582031,0.0004768371582031,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-25 09:00:00,150,150,153,0.0,0.0,0.0,0.0,0.0,0.0,0.003814697265625,-0.003814697265625,-0.003814697265625,0.003814697265625,0.003814697265625,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-25 15:00:00,156,156,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-25 21:00:00,162,162,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-26 03:00:00,168,168,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0324249267578125,-0.0324249267578125,-0.0324249267578125,0.0324249267578125,0.0324249267578125,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-26 09:00:00,174,174,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-26 15:00:00,180,180,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-26 21:00:00,186,186,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0619888305664062,-0.0619888305664062,-0.0619888305664062,0.0619888305664062,0.0619888305664062,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-27 03:00:00,192,192,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0524520874023437,-0.0524520874023437,-0.0524520874023437,0.0524520874023437,0.0524520874023437,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-27 09:00:00,198,198,201,0.0,0.004,0.0,0.0,0.02,0.02,0.0,0.0,0.004,0.0,0.004,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-27 15:00:00,204,204,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-27 21:00:00,210,210,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-28 03:00:00,216,216,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-28 09:00:00,222,222,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-28 15:00:00,228,228,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0014305114746093,-0.0014305114746093,-0.0014305114746093,0.0014305114746093,0.0014305114746093,False,0,normal
Chennai,13.0827,80.2707,2000-01-19,2000-01-28 21:00:00,234,234,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-01-30 03:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0066757202148437,-0.0066757202148437,-0.0066757202148437,0.0066757202148437,0.0066757202148437,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-01-30 09:00:00,6,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-01-30 15:00:00,12,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-01-30 21:00:00,18,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-01-31 03:00:00,24,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0009536743164062,-0.0009536743164062,-0.0009536743164062,0.0009536743164062,0.0009536743164062,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-01-31 09:00:00,30,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-01-31 15:00:00,36,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-01-31 21:00:00,42,42,45,0.0,0.004,0.0,0.0,0.02,0.02,0.0,0.0,0.004,0.0,0.004,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-01 03:00:00,48,48,51,0.0,0.038,0.0,0.0,0.18,0.18,0.0,0.0,0.038,0.0,0.038,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-01 09:00:00,54,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-01 15:00:00,60,60,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-01 21:00:00,66,66,69,0.0,0.01,0.0,0.0,0.05,0.05,0.0,0.0,0.01,0.0,0.01,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-02 03:00:00,72,72,75,0.0,0.06,0.0,0.0,0.3,0.3,0.0,0.0,0.06,0.0,0.06,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-02 09:00:00,78,78,81,0.0,0.008,0.0,0.0,0.02,0.02,0.0,0.0,0.008,0.0,0.008,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-02 15:00:00,84,84,87,0.0,0.01,0.0,0.0,0.05,0.05,0.0,0.0,0.01,0.0,0.01,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-02 21:00:00,90,90,93,0.0,0.392,0.0,0.0,1.94,1.94,0.0972747802734375,-0.0972747802734375,0.2947252197265625,0.0972747802734375,0.2947252197265625,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-03 03:00:00,96,96,99,0.4,0.084,0.0,0.0,0.4,0.4,0.2322196960449218,0.1677803039550782,-0.1482196960449218,0.1677803039550782,0.1482196960449218,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-03 09:00:00,102,102,105,0.06,0.012,0.0,0.0,0.06,0.06,0.1759529113769531,-0.1159529113769531,-0.1639529113769531,0.1159529113769531,0.1639529113769531,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-03 15:00:00,108,108,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0338554382324218,-0.0338554382324218,-0.0338554382324218,0.0338554382324218,0.0338554382324218,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-03 21:00:00,114,114,117,0.22,0.224,0.1,0.0,0.8,0.8,0.1578330993652343,0.0621669006347657,0.0661669006347657,0.0621669006347657,0.0661669006347657,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-04 03:00:00,120,120,123,0.75,0.19,0.0,0.0,0.75,0.75,0.2942085266113281,0.4557914733886719,-0.1042085266113281,0.4557914733886719,0.1042085266113281,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-04 09:00:00,126,126,129,0.0,0.0,0.0,0.0,0.0,0.0,0.2107620239257812,-0.2107620239257812,-0.2107620239257812,0.2107620239257812,0.2107620239257812,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-04 15:00:00,132,132,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0009536743164062,-0.0009536743164062,-0.0009536743164062,0.0009536743164062,0.0009536743164062,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-04 21:00:00,138,138,141,0.17,0.094,0.0,0.0,0.3,0.3,0.0700950622558593,0.0999049377441407,0.0239049377441406,0.0999049377441407,0.0239049377441406,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-05 03:00:00,144,144,147,0.0,0.01,0.0,0.0,0.03,0.03,0.0944137573242187,-0.0944137573242187,-0.0844137573242187,0.0944137573242187,0.0844137573242187,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-05 09:00:00,150,150,153,0.0,0.06,0.0,0.0,0.2,0.2,0.1361370086669922,-0.1361370086669922,-0.0761370086669921,0.1361370086669922,0.0761370086669921,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-05 15:00:00,156,156,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0004768371582031,-0.0004768371582031,-0.0004768371582031,0.0004768371582031,0.0004768371582031,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-05 21:00:00,162,162,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0033378601074218,-0.0033378601074218,-0.0033378601074218,0.0033378601074218,0.0033378601074218,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-06 03:00:00,168,168,171,0.0,0.018,0.0,0.0,0.09,0.09,0.0548362731933593,-0.0548362731933593,-0.0368362731933593,0.0548362731933593,0.0368362731933593,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-06 09:00:00,174,174,177,0.0,0.0,0.0,0.0,0.0,0.0,1.0352134704589844,-1.0352134704589844,-1.0352134704589844,1.0352134704589844,1.0352134704589844,True,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-06 15:00:00,180,180,183,0.0,0.006,0.0,0.0,0.03,0.03,0.0,0.0,0.006,0.0,0.006,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-06 21:00:00,186,186,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0033378601074218,-0.0033378601074218,-0.0033378601074218,0.0033378601074218,0.0033378601074218,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-07 03:00:00,192,192,195,0.3,0.06,0.0,0.0,0.3,0.3,0.0748634338378906,0.2251365661621094,-0.0148634338378906,0.2251365661621094,0.0148634338378906,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-07 09:00:00,198,198,201,0.0,0.428,0.0,0.0,2.14,2.14,0.0286102294921875,-0.0286102294921875,0.3993897705078125,0.0286102294921875,0.3993897705078125,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-07 15:00:00,204,204,207,0.0,0.04,0.0,0.0,0.2,0.2,0.0,0.0,0.04,0.0,0.04,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-07 21:00:00,210,210,213,0.01,0.106,0.0,0.0,0.52,0.52,0.02288818359375,-0.01288818359375,0.08311181640625,0.01288818359375,0.08311181640625,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-08 03:00:00,216,216,219,0.0,0.0,0.0,0.0,0.0,0.0,0.7238388061523438,-0.7238388061523438,-0.7238388061523438,0.7238388061523438,0.7238388061523438,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-08 09:00:00,222,222,225,0.0,0.2,0.0,0.0,1.0,1.0,0.2121925354003906,-0.2121925354003906,-0.0121925354003905,0.2121925354003906,0.0121925354003905,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-08 15:00:00,228,228,231,0.01,0.002,0.0,0.0,0.01,0.01,0.0,0.01,0.002,0.01,0.002,False,0,normal
Chennai,13.0827,80.2707,2000-01-30,2000-02-08 21:00:00,234,234,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0052452087402343,-0.0052452087402343,-0.0052452087402343,0.0052452087402343,0.0052452087402343,False,0,normal
Chennai,13.0827,80.2707,2000-02-06,2000-02-06 03:00:00,0,0,3,0.12,0.12,0.12,0.12,0.12,0.0,0.0548362731933593,0.0651637268066407,0.0651637268066407,0.0651637268066407,0.0651637268066407,False,0,normal
Chennai,13.0827,80.2707,2000-02-06,2000-02-06 09:00:00,6,6,9,0.15,0.1,0.1,0.0,0.2,0.2,1.0352134704589844,-0.8852134704589844,-0.9352134704589844,0.8852134704589844,0.9352134704589844,True,0,normal
Chennai,13.0827,80.2707,2000-02-06,2000-02-06 15:00:00,12,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-02-06,2000-02-06 21:00:00,18,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0033378601074218,-0.0033378601074218,-0.0033378601074218,0.0033378601074218,0.0033378601074218,False,0,normal
Chennai,13.0827,80.2707,2000-02-06,2000-02-07 03:00:00,24,24,27,0.01,0.226,0.01,0.0,1.1,1.1,0.0748634338378906,-0.0648634338378906,0.1511365661621094,0.0648634338378906,0.1511365661621094,False,0,normal
Chennai,13.0827,80.2707,2000-02-06,2000-02-07 09:00:00,30,30,33,0.07,0.12,0.07,0.0,0.39,0.39,0.0286102294921875,0.0413897705078125,0.0913897705078125,0.0413897705078125,0.0913897705078125,False,0,normal
Chennai,13.0827,80.2707,2000-02-06,2000-02-07 15:00:00,36,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-02-06,2000-02-07 21:00:00,42,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.02288818359375,-0.02288818359375,-0.02288818359375,0.02288818359375,0.02288818359375,False,0,normal
Chennai,13.0827,80.2707,2000-02-06,2000-02-08 03:00:00,48,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.7238388061523438,-0.7238388061523438,-0.7238388061523438,0.7238388061523438,0.7238388061523438,False,0,normal
Chennai,13.0827,80.2707,2000-02-06,2000-02-08 09:00:00,54,54,57,0.01,0.22,0.04,0.0,1.0,1.0,0.2121925354003906,-0.2021925354003906,0.0078074645996094,0.2021925354003906,0.0078074645996094,False,0,normal
Chennai,13.0827,80.2707,2000-02-06,2000-02-08 15:00:00,60,60,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal
Chennai,13.0827,80.2707,2000-02-06,2000-02-08 21:00:00,66,66,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0052452087402343,-0.0052452087402343,-0.0052452087402343,0.0052452087402343,0.0052452087402343,False,0,normal
