location,latitude,longitude,forecast_issue_time,target_time,forecast_time_hours,start_step_hours,end_step_hours,control_forecast,ensemble_mean,ensemble_median,ensemble_min,ensemble_max,ensemble_spread,observed_rainfall_mm,control_error,ensemble_mean_error,absolute_control_error,absolute_ensemble_mean_error
Chennai,13.0827,80.2707,2000-03-31,2000-04-09 21:00:00,234,234,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-18 03:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0939369201660156,-0.0939369201660156,-0.0939369201660156,0.0939369201660156,0.0939369201660156
Chennai,13.0827,80.2707,2000-04-18,2000-04-18 09:00:00,6,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.5373954772949219,-0.5373954772949219,-0.5373954772949219,0.5373954772949219,0.5373954772949219
Chennai,13.0827,80.2707,2000-04-18,2000-04-18 15:00:00,12,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-18 21:00:00,18,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-19 03:00:00,24,24,27,0.02,0.004,0.0,0.0,0.02,0.02,0.0004768371582031,0.0195231628417969,0.0035231628417969002,0.0195231628417969,0.0035231628417969002
Chennai,13.0827,80.2707,2000-04-18,2000-04-19 09:00:00,30,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-19 15:00:00,36,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-19 21:00:00,42,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-20 03:00:00,48,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0119209289550781,-0.0119209289550781,-0.0119209289550781,0.0119209289550781,0.0119209289550781
Chennai,13.0827,80.2707,2000-04-18,2000-04-20 09:00:00,54,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0009536743164062,-0.0009536743164062,-0.0009536743164062,0.0009536743164062,0.0009536743164062
Chennai,13.0827,80.2707,2000-04-18,2000-04-20 15:00:00,60,60,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-20 21:00:00,66,66,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-21 03:00:00,72,72,75,0.0,0.002,0.0,0.0,0.01,0.01,0.0109672546386718,-0.0109672546386718,-0.0089672546386718,0.0109672546386718,0.0089672546386718
Chennai,13.0827,80.2707,2000-04-18,2000-04-21 09:00:00,78,78,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-21 15:00:00,84,84,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-21 21:00:00,90,90,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0014305114746093,-0.0014305114746093,-0.0014305114746093,0.0014305114746093,0.0014305114746093
Chennai,13.0827,80.2707,2000-04-18,2000-04-22 03:00:00,96,96,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-22 09:00:00,102,102,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-22 15:00:00,108,108,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-22 21:00:00,114,114,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0028610229492187,-0.0028610229492187,-0.0028610229492187,0.0028610229492187,0.0028610229492187
Chennai,13.0827,80.2707,2000-04-18,2000-04-23 03:00:00,120,120,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-23 09:00:00,126,126,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-23 15:00:00,132,132,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-23 21:00:00,138,138,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-24 03:00:00,144,144,147,0.0,0.014,0.0,0.0,0.07,0.07,0.0095367431640625,-0.0095367431640625,0.0044632568359375,0.0095367431640625,0.0044632568359375
Chennai,13.0827,80.2707,2000-04-18,2000-04-24 09:00:00,150,150,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-24 15:00:00,156,156,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-24 21:00:00,162,162,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-25 03:00:00,168,168,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-25 09:00:00,174,174,177,0.0,0.0,0.0,0.0,0.0,0.0,1.3017654418945312,-1.3017654418945312,-1.3017654418945312,1.3017654418945312,1.3017654418945312
Chennai,13.0827,80.2707,2000-04-18,2000-04-25 15:00:00,180,180,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-25 21:00:00,186,186,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-26 03:00:00,192,192,195,0.0,0.02,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.0,0.02
Chennai,13.0827,80.2707,2000-04-18,2000-04-26 09:00:00,198,198,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0047683715820312,-0.0047683715820312,-0.0047683715820312,0.0047683715820312,0.0047683715820312
Chennai,13.0827,80.2707,2000-04-18,2000-04-26 15:00:00,204,204,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-26 21:00:00,210,210,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-27 03:00:00,216,216,219,0.0,0.16,0.0,0.0,0.8,0.8,0.0,0.0,0.16,0.0,0.16
Chennai,13.0827,80.2707,2000-04-18,2000-04-27 09:00:00,222,222,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0152587890625,-0.0152587890625,-0.0152587890625,0.0152587890625,0.0152587890625
Chennai,13.0827,80.2707,2000-04-18,2000-04-27 15:00:00,228,228,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-04-18,2000-04-27 21:00:00,234,234,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-06 03:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0152587890625,-0.0152587890625,-0.0152587890625,0.0152587890625,0.0152587890625
Chennai,13.0827,80.2707,2000-05-06,2000-05-06 09:00:00,6,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0019073486328125,-0.0019073486328125,-0.0019073486328125,0.0019073486328125,0.0019073486328125
Chennai,13.0827,80.2707,2000-05-06,2000-05-06 15:00:00,12,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-06 21:00:00,18,18,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0524520874023437,-0.0524520874023437,-0.0524520874023437,0.0524520874023437,0.0524520874023437
Chennai,13.0827,80.2707,2000-05-06,2000-05-07 03:00:00,24,24,27,1.9,1.238,1.2000000000000002,0.0,2.3000000000000003,2.3000000000000003,0.0,1.9,1.238,1.9,1.238
Chennai,13.0827,80.2707,2000-05-06,2000-05-07 09:00:00,30,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0033378601074218,-0.0033378601074218,-0.0033378601074218,0.0033378601074218,0.0033378601074218
Chennai,13.0827,80.2707,2000-05-06,2000-05-07 15:00:00,36,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-07 21:00:00,42,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0085830688476562,-0.0085830688476562,-0.0085830688476562,0.0085830688476562,0.0085830688476562
Chennai,13.0827,80.2707,2000-05-06,2000-05-08 03:00:00,48,48,51,0.0,0.24,0.0,0.0,0.9,0.9,0.1664161682128906,-0.1664161682128906,0.0735838317871094,0.1664161682128906,0.0735838317871094
Chennai,13.0827,80.2707,2000-05-06,2000-05-08 09:00:00,54,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.1020431518554687,-0.1020431518554687,-0.1020431518554687,0.1020431518554687,0.1020431518554687
Chennai,13.0827,80.2707,2000-05-06,2000-05-08 15:00:00,60,60,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-08 21:00:00,66,66,69,0.0,0.0,0.0,0.0,0.0,0.0,0.1273155212402343,-0.1273155212402343,-0.1273155212402343,0.1273155212402343,0.1273155212402343
Chennai,13.0827,80.2707,2000-05-06,2000-05-09 03:00:00,72,72,75,0.0,0.0,0.0,0.0,0.0,0.0,0.3528594970703125,-0.3528594970703125,-0.3528594970703125,0.3528594970703125,0.3528594970703125
Chennai,13.0827,80.2707,2000-05-06,2000-05-09 09:00:00,78,78,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0667572021484375,-0.0667572021484375,-0.0667572021484375,0.0667572021484375,0.0667572021484375
Chennai,13.0827,80.2707,2000-05-06,2000-05-09 15:00:00,84,84,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-09 21:00:00,90,90,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-10 03:00:00,96,96,99,0.0,0.12,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.12,0.0,0.12
Chennai,13.0827,80.2707,2000-05-06,2000-05-10 09:00:00,102,102,105,0.0,0.0,0.0,0.0,0.0,0.0,0.1659393310546875,-0.1659393310546875,-0.1659393310546875,0.1659393310546875,0.1659393310546875
Chennai,13.0827,80.2707,2000-05-06,2000-05-10 15:00:00,108,108,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-10 21:00:00,114,114,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-11 03:00:00,120,120,123,0.0,0.02,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.0,0.02
Chennai,13.0827,80.2707,2000-05-06,2000-05-11 09:00:00,126,126,129,0.0,0.06,0.0,0.0,0.3,0.3,0.2522468566894531,-0.2522468566894531,-0.19224685668945313,0.2522468566894531,0.19224685668945313
Chennai,13.0827,80.2707,2000-05-06,2000-05-11 15:00:00,132,132,135,0.0,0.56,0.0,0.0,2.6,2.6,0.0,0.0,0.56,0.0,0.56
Chennai,13.0827,80.2707,2000-05-06,2000-05-11 21:00:00,138,138,141,0.0,0.306,0.0,0.0,1.1,1.1,0.0,0.0,0.306,0.0,0.306
Chennai,13.0827,80.2707,2000-05-06,2000-05-12 03:00:00,144,144,147,0.0,0.002,0.0,0.0,0.01,0.01,0.0,0.0,0.002,0.0,0.002
Chennai,13.0827,80.2707,2000-05-06,2000-05-12 09:00:00,150,150,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-12 15:00:00,156,156,159,0.0,3.7,0.0,0.0,18.5,18.5,0.0,0.0,3.7,0.0,3.7
Chennai,13.0827,80.2707,2000-05-06,2000-05-12 21:00:00,162,162,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-13 03:00:00,168,168,171,0.0,0.02,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.0,0.02
Chennai,13.0827,80.2707,2000-05-06,2000-05-13 09:00:00,174,174,177,0.0,0.06,0.0,0.0,0.3,0.3,0.0,0.0,0.06,0.0,0.06
Chennai,13.0827,80.2707,2000-05-06,2000-05-13 15:00:00,180,180,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-13 21:00:00,186,186,189,0.0,0.922,0.0,0.0,4.6000000000000005,4.6000000000000005,0.0,0.0,0.922,0.0,0.922
Chennai,13.0827,80.2707,2000-05-06,2000-05-14 03:00:00,192,192,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-14 09:00:00,198,198,201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-14 15:00:00,204,204,207,0.0,0.2319999999999999,0.0,0.0,1.16,1.16,0.0,0.0,0.2319999999999999,0.0,0.2319999999999999
Chennai,13.0827,80.2707,2000-05-06,2000-05-14 21:00:00,210,210,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-15 03:00:00,216,216,219,0.0,0.02,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.0,0.02
Chennai,13.0827,80.2707,2000-05-06,2000-05-15 09:00:00,222,222,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-15 15:00:00,228,228,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-06,2000-05-15 21:00:00,234,234,237,0.0,0.182,0.0,0.0,0.91,0.91,0.0,0.0,0.182,0.0,0.182
Chennai,13.0827,80.2707,2000-05-24,2000-05-24 03:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1511573791503906,-0.1511573791503906,-0.1511573791503906,0.1511573791503906,0.1511573791503906
Chennai,13.0827,80.2707,2000-05-24,2000-05-24 09:00:00,6,6,9,0.1,0.13,0.1,0.0,0.45,0.45,0.9675025939941406,-0.8675025939941406,-0.8375025939941406,0.8675025939941406,0.8375025939941406
Chennai,13.0827,80.2707,2000-05-24,2000-05-24 15:00:00,12,12,15,0.0,0.4800000000000001,0.0,0.0,1.7000000000000002,1.7000000000000002,0.0,0.0,0.4800000000000001,0.0,0.4800000000000001
Chennai,13.0827,80.2707,2000-05-24,2000-05-24 21:00:00,18,18,21,0.0,0.0,0.0,0.0,0.0,0.0,2.8820037841796875,-2.8820037841796875,-2.8820037841796875,2.8820037841796875,2.8820037841796875
Chennai,13.0827,80.2707,2000-05-24,2000-05-25 03:00:00,24,24,27,0.0,0.002,0.0,0.0,0.01,0.01,0.0,0.0,0.002,0.0,0.002
Chennai,13.0827,80.2707,2000-05-24,2000-05-25 09:00:00,30,30,33,0.02,0.084,0.0,0.0,0.4,0.4,0.0090599060058593,0.0109400939941407,0.0749400939941407,0.0109400939941407,0.0749400939941407
Chennai,13.0827,80.2707,2000-05-24,2000-05-25 15:00:00,36,36,39,0.0,0.18,0.0,0.0,0.9,0.9,2.4290084838867188,-2.4290084838867188,-2.2490084838867186,2.4290084838867188,2.2490084838867186
Chennai,13.0827,80.2707,2000-05-24,2000-05-25 21:00:00,42,42,45,0.0,0.2,0.0,0.0,1.0,1.0,0.0071525573730468,-0.0071525573730468,0.19284744262695322,0.0071525573730468,0.19284744262695322
Chennai,13.0827,80.2707,2000-05-24,2000-05-26 03:00:00,48,48,51,0.0,0.004,0.0,0.0,0.01,0.01,0.0,0.0,0.004,0.0,0.004
Chennai,13.0827,80.2707,2000-05-24,2000-05-26 09:00:00,54,54,57,0.0,0.06,0.0,0.0,0.3,0.3,0.2703666687011719,-0.2703666687011719,-0.21036666870117188,0.2703666687011719,0.21036666870117188
Chennai,13.0827,80.2707,2000-05-24,2000-05-26 15:00:00,60,60,63,1.13,0.466,0.0,0.0,1.2000000000000002,1.2000000000000002,0.7357597351074219,0.394240264892578,-0.26975973510742185,0.394240264892578,0.26975973510742185
Chennai,13.0827,80.2707,2000-05-24,2000-05-26 21:00:00,66,66,69,10.6,2.218,0.0,0.0,10.6,10.6,0.0,10.6,2.218,10.6,2.218
Chennai,13.0827,80.2707,2000-05-24,2000-05-27 03:00:00,72,72,75,0.24,0.074,0.0,0.0,0.24,0.24,0.0,0.24,0.074,0.24,0.074
Chennai,13.0827,80.2707,2000-05-24,2000-05-27 09:00:00,78,78,81,0.0,0.224,0.0,0.0,1.12,1.12,0.0028610229492187,-0.0028610229492187,0.2211389770507813,0.0028610229492187,0.2211389770507813
Chennai,13.0827,80.2707,2000-05-24,2000-05-27 15:00:00,84,84,87,0.0,3.98,0.0,0.0,19.9,19.9,0.0,0.0,3.98,0.0,3.98
Chennai,13.0827,80.2707,2000-05-24,2000-05-27 21:00:00,90,90,93,1.79,0.654,0.6000000000000001,0.0,1.79,1.79,0.0,1.79,0.654,1.79,0.654
Chennai,13.0827,80.2707,2000-05-24,2000-05-28 03:00:00,96,96,99,1.82,0.852,0.74,0.0,1.82,1.82,0.0,1.82,0.852,1.82,0.852
Chennai,13.0827,80.2707,2000-05-24,2000-05-28 09:00:00,102,102,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0061988830566406,-0.0061988830566406,-0.0061988830566406,0.0061988830566406,0.0061988830566406
Chennai,13.0827,80.2707,2000-05-24,2000-05-28 15:00:00,108,108,111,0.0,0.718,0.68,0.0,1.5,1.5,0.0,0.0,0.718,0.0,0.718
Chennai,13.0827,80.2707,2000-05-24,2000-05-28 21:00:00,114,114,117,0.0,0.01,0.01,0.0,0.03,0.03,0.0,0.0,0.01,0.0,0.01
Chennai,13.0827,80.2707,2000-05-24,2000-05-29 03:00:00,120,120,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-24,2000-05-29 09:00:00,126,126,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0009536743164062,-0.0009536743164062,-0.0009536743164062,0.0009536743164062,0.0009536743164062
Chennai,13.0827,80.2707,2000-05-24,2000-05-29 15:00:00,132,132,135,0.0,0.51,0.0,0.0,2.35,2.35,0.1773834228515625,-0.1773834228515625,0.3326165771484375,0.1773834228515625,0.3326165771484375
Chennai,13.0827,80.2707,2000-05-24,2000-05-29 21:00:00,138,138,141,0.1,0.12,0.0,0.0,0.5,0.5,0.0009536743164062,0.09904632568359381,0.1190463256835938,0.09904632568359381,0.1190463256835938
Chennai,13.0827,80.2707,2000-05-24,2000-05-30 03:00:00,144,144,147,0.0,0.106,0.0,0.0,0.53,0.53,0.0,0.0,0.106,0.0,0.106
Chennai,13.0827,80.2707,2000-05-24,2000-05-30 09:00:00,150,150,153,0.0,0.064,0.0,0.0,0.32,0.32,0.0314712524414062,-0.0314712524414062,0.0325287475585938,0.0314712524414062,0.0325287475585938
Chennai,13.0827,80.2707,2000-05-24,2000-05-30 15:00:00,156,156,159,0.0,0.0,0.0,0.0,0.0,0.0,3.5276412963867188,-3.5276412963867188,-3.5276412963867188,3.5276412963867188,3.5276412963867188
Chennai,13.0827,80.2707,2000-05-24,2000-05-30 21:00:00,162,162,165,0.5,0.104,0.0,0.0,0.5,0.5,0.0,0.5,0.104,0.5,0.104
Chennai,13.0827,80.2707,2000-05-24,2000-05-31 03:00:00,168,168,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-05-24,2000-05-31 09:00:00,174,174,177,0.0,0.002,0.0,0.0,0.01,0.01,0.9131431579589844,-0.9131431579589844,-0.9111431579589844,0.9131431579589844,0.9111431579589844
Chennai,13.0827,80.2707,2000-05-24,2000-05-31 15:00:00,180,180,183,0.0,0.02,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.0,0.02
Chennai,13.0827,80.2707,2000-05-24,2000-05-31 21:00:00,186,186,189,0.6,0.24,0.2,0.0,0.6,0.6,0.0448226928710937,0.5551773071289062,0.1951773071289063,0.5551773071289062,0.1951773071289063
Chennai,13.0827,80.2707,2000-05-24,2000-06-01 03:00:00,192,192,195,1.02,0.204,0.0,0.0,1.02,1.02,0.1244544982910156,0.8955455017089844,0.07954550170898439,0.8955455017089844,0.07954550170898439
Chennai,13.0827,80.2707,2000-05-24,2000-06-01 09:00:00,198,198,201,0.0,0.118,0.0,0.0,0.59,0.59,0.0324249267578125,-0.0324249267578125,0.0855750732421875,0.0324249267578125,0.0855750732421875
Chennai,13.0827,80.2707,2000-05-24,2000-06-01 15:00:00,204,204,207,0.0,1.764,0.0,0.0,5.9,5.9,1.0762214660644531,-1.0762214660644531,0.6877785339355469,1.0762214660644531,0.6877785339355469
Chennai,13.0827,80.2707,2000-05-24,2000-06-01 21:00:00,210,210,213,0.0,2.336,0.0,0.0,11.4,11.4,0.0066757202148437,-0.0066757202148437,2.329324279785156,0.0066757202148437,2.329324279785156
Chennai,13.0827,80.2707,2000-05-24,2000-06-02 03:00:00,216,216,219,2.9000000000000004,1.086,0.5,0.0,2.9000000000000004,2.9000000000000004,0.0,2.9000000000000004,1.086,2.9000000000000004,1.086
Chennai,13.0827,80.2707,2000-05-24,2000-06-02 09:00:00,222,222,225,0.0,1.068,0.0,0.0,3.94,3.94,0.0443458557128906,-0.0443458557128906,1.0236541442871094,0.0443458557128906,1.0236541442871094
Chennai,13.0827,80.2707,2000-05-24,2000-06-02 15:00:00,228,228,231,1.7000000000000002,0.52,0.0,0.0,1.7000000000000002,1.7000000000000002,2.993106842041016,-1.293106842041016,-2.473106842041016,1.293106842041016,2.473106842041016
Chennai,13.0827,80.2707,2000-05-24,2000-06-02 21:00:00,234,234,237,0.0,1.044,0.4,0.0,4.3,4.3,0.0,0.0,1.044,0.0,1.044
Chennai,13.0827,80.2707,2000-06-11,2000-06-11 03:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-11 09:00:00,6,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0176429748535156,-0.0176429748535156,-0.0176429748535156,0.0176429748535156,0.0176429748535156
Chennai,13.0827,80.2707,2000-06-11,2000-06-11 15:00:00,12,12,15,0.6000000000000001,2.06,2.3000000000000003,0.6000000000000001,3.3000000000000003,2.7,2.040863037109375,-1.440863037109375,0.019136962890625053,1.440863037109375,0.019136962890625053
Chennai,13.0827,80.2707,2000-06-11,2000-06-11 21:00:00,18,18,21,0.0,1.948,0.6000000000000001,0.0,5.6000000000000005,5.6000000000000005,0.0,0.0,1.948,0.0,1.948
Chennai,13.0827,80.2707,2000-06-11,2000-06-12 03:00:00,24,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0028610229492187,-0.0028610229492187,-0.0028610229492187,0.0028610229492187,0.0028610229492187
Chennai,13.0827,80.2707,2000-06-11,2000-06-12 09:00:00,30,30,33,0.0,0.042,0.0,0.0,0.2,0.2,0.011444091796875,-0.011444091796875,0.030555908203125003,0.011444091796875,0.030555908203125003
Chennai,13.0827,80.2707,2000-06-11,2000-06-12 15:00:00,36,36,39,0.03,0.764,0.03,0.0,3.25,3.25,0.0009536743164062,0.029046325683593797,0.7630463256835938,0.029046325683593797,0.7630463256835938
Chennai,13.0827,80.2707,2000-06-11,2000-06-12 21:00:00,42,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-13 03:00:00,48,48,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-13 09:00:00,54,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-13 15:00:00,60,60,63,1.48,0.296,0.0,0.0,1.48,1.48,0.0452995300292968,1.434700469970703,0.25070046997070317,1.434700469970703,0.25070046997070317
Chennai,13.0827,80.2707,2000-06-11,2000-06-13 21:00:00,66,66,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-14 03:00:00,72,72,75,0.0,0.002,0.0,0.0,0.01,0.01,0.0,0.0,0.002,0.0,0.002
Chennai,13.0827,80.2707,2000-06-11,2000-06-14 09:00:00,78,78,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-14 15:00:00,84,84,87,0.0,0.008,0.0,0.0,0.04,0.04,0.0,0.0,0.008,0.0,0.008
Chennai,13.0827,80.2707,2000-06-11,2000-06-14 21:00:00,90,90,93,0.0,0.04,0.0,0.0,0.2,0.2,0.0104904174804687,-0.0104904174804687,0.0295095825195313,0.0104904174804687,0.0295095825195313
Chennai,13.0827,80.2707,2000-06-11,2000-06-15 03:00:00,96,96,99,0.0,0.002,0.0,0.0,0.01,0.01,0.0,0.0,0.002,0.0,0.002
Chennai,13.0827,80.2707,2000-06-11,2000-06-15 09:00:00,102,102,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0023841857910156,-0.0023841857910156,-0.0023841857910156,0.0023841857910156,0.0023841857910156
Chennai,13.0827,80.2707,2000-06-11,2000-06-15 15:00:00,108,108,111,2.91,0.612,0.02,0.0,2.91,2.91,0.0,2.91,0.612,2.91,0.612
Chennai,13.0827,80.2707,2000-06-11,2000-06-15 21:00:00,114,114,117,0.0,0.006,0.0,0.0,0.02,0.02,0.0,0.0,0.006,0.0,0.006
Chennai,13.0827,80.2707,2000-06-11,2000-06-16 03:00:00,120,120,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-06-11,2000-06-16 09:00:00,126,126,129,0.0,0.242,0.01,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.242,0.0,0.242
